county_id,propcount_2020_100yr_all,propcount_2020_100yr_<0,propcount_2020_100yr_q1,propcount_2020_100yr_q2,propcount_2020_100yr_q3,propcount_2020_100yr_q4,propcount_2020_500yr_all,propcount_2020_500yr_<0,propcount_2020_500yr_q1,propcount_2020_500yr_q2,propcount_2020_500yr_q3,propcount_2020_500yr_q4,propcount_2050_100yr_all,propcount_2050_100yr_<0,propcount_2050_100yr_q1,propcount_2050_100yr_q2,propcount_2050_100yr_q3,propcount_2050_100yr_q4,propcount_2050_500yr_all,propcount_2050_500yr_<0,propcount_2050_500yr_q1,propcount_2050_500yr_q2,propcount_2050_500yr_q3,propcount_2050_500yr_q4,n_props
18107.0,670,541,15,13,30,69,917,718,18,23,47,108,694,558,18,14,31,71,975,768,21,23,51,109,13924.0
18109.0,1251,994,20,22,48,151,2067,1690,39,41,71,206,1334,1071,18,25,48,156,2145,1747,38,55,72,213,27177.0
18111.0,574,559,0,2,3,8,835,814,2,1,4,10,601,586,0,2,3,8,860,838,3,1,4,10,5893.0
18113.0,664,594,10,13,21,16,1126,995,16,26,40,34,678,607,9,15,21,16,1146,1010,18,27,42,34,17326.0
18115.0,220,127,8,12,21,52,402,213,10,13,33,133,235,138,9,8,25,55,411,204,20,12,38,137,2322.0
18117.0,748,557,22,30,47,85,910,602,38,42,95,124,760,561,19,36,50,86,937,621,32,49,98,128,8584.0
18119.0,545,362,21,23,46,88,744,447,20,38,75,158,554,367,20,25,48,89,754,454,21,37,73,163,9623.0
18121.0,326,240,7,7,21,49,466,343,10,11,24,76,330,241,8,8,21,50,482,355,11,12,22,80,7199.0
18123.0,665,472,18,17,48,107,823,566,23,23,53,155,683,486,20,22,44,108,844,584,24,23,56,154,7836.0
18125.0,172,154,1,5,4,4,207,178,4,8,6,7,174,155,2,4,5,4,214,185,4,7,7,7,5546.0
18127.0,2790,2587,21,33,68,80,4226,3741,53,75,153,201,2943,2720,28,34,71,89,4392,3883,49,78,144,235,56645.0
18129.0,389,327,4,5,16,36,938,664,17,55,68,132,405,342,1,8,17,36,977,676,36,48,80,135,10320.0
18131.0,596,302,10,14,36,228,718,335,15,19,41,299,601,307,9,15,36,228,728,344,14,21,40,300,6383.0
18133.0,396,284,14,7,31,60,541,370,14,18,46,93,429,308,17,11,30,63,555,383,16,18,41,97,13847.0
18135.0,484,429,7,11,17,16,709,603,12,15,38,36,550,483,7,17,17,22,739,624,13,18,37,41,10341.0
18137.0,350,266,12,13,18,39,397,293,13,9,32,48,367,279,12,13,21,40,410,304,14,10,32,48,10793.0
18139.0,287,267,5,3,2,3,527,472,3,9,19,16,311,291,5,2,3,3,537,480,4,9,19,16,6596.0
18141.0,7588,2665,506,652,912,2833,12401,4706,959,1282,1816,3606,7998,2836,579,697,992,2873,12741,4825,995,1348,1895,3645,89687.0
18143.0,215,183,10,8,4,9,291,247,7,12,11,13,221,186,11,8,6,9,304,260,6,12,12,13,9015.0
18145.0,998,853,9,12,16,104,2541,2201,44,51,84,156,1045,900,9,12,16,104,2568,2229,39,54,86,155,16552.0
18147.0,580,439,10,12,38,75,873,657,29,20,52,108,613,465,14,14,34,80,916,693,26,23,55,112,8941.0
18149.0,320,315,0,1,2,0,561,548,2,0,3,3,346,338,0,1,4,1,588,573,4,0,3,3,11115.0
18151.0,1073,891,23,40,64,52,1695,1397,36,39,94,125,1094,908,24,39,67,53,1732,1430,34,43,92,129,20076.0
18153.0,232,189,6,5,10,22,299,221,5,7,27,39,240,194,5,7,12,22,308,226,8,7,24,43,8449.0
18155.0,613,197,11,19,41,341,1000,398,24,39,65,470,620,195,12,20,39,350,1036,426,13,23,79,491,4524.0
18157.0,2585,2225,34,54,96,172,4229,3659,49,74,137,306,2774,2402,36,57,98,177,4500,3900,58,79,147,312,47721.0
18159.0,344,336,2,2,1,2,821,723,17,21,32,26,364,356,1,3,1,2,837,738,18,20,32,27,6299.0
18161.0,99,68,4,1,10,10,112,77,5,1,9,14,104,71,6,0,10,11,119,81,2,5,10,15,4070.0
18163.0,2863,2683,21,24,45,90,5227,4917,35,43,76,156,3264,3075,17,32,46,94,5628,5291,50,39,84,164,61553.0
18165.0,435,366,9,6,23,26,612,485,15,18,41,48,452,376,11,7,26,27,633,498,14,21,44,51,6942.0
18167.0,3242,3044,18,28,69,78,5829,5426,71,69,117,137,3416,3204,24,34,69,80,6039,5613,77,68,128,143,35151.0
18169.0,695,538,17,18,56,64,958,706,16,24,63,147,714,553,18,16,57,68,986,727,20,23,65,149,12007.0
18171.0,121,80,1,3,10,26,166,113,1,6,7,38,124,83,2,3,6,29,167,114,0,9,6,37,3856.0
18173.0,794,752,3,9,12,17,1315,1241,6,14,18,34,895,848,4,11,12,19,1375,1289,11,18,19,36,23068.0
18175.0,536,403,13,19,29,70,645,442,15,19,51,116,545,407,17,17,32,70,659,450,16,20,51,120,11306.0
18177.0,981,899,10,11,30,31,1282,1145,18,30,43,46,1045,956,12,16,29,32,1333,1188,15,36,45,49,24876.0
18179.0,264,252,0,1,3,3,459,432,4,4,2,10,299,286,1,1,3,3,478,450,6,3,2,10,10117.0
18181.0,2650,861,31,51,148,1553,3028,1037,28,43,106,1808,2672,876,33,49,141,1567,3060,1063,31,44,101,1815,12000.0
18183.0,693,542,18,32,57,43,1008,707,16,23,74,187,717,564,18,34,55,45,1029,725,17,22,74,190,13201.0
19001.0,59,47,3,2,4,3,97,71,7,4,9,6,50,39,3,2,3,3,97,71,5,6,9,6,3268.0
19003.0,54,37,3,1,6,6,72,39,4,5,9,14,53,36,3,1,6,6,72,39,4,5,9,14,1917.0
19005.0,898,420,30,50,89,309,1060,393,37,47,129,453,920,434,29,51,92,313,1069,394,39,52,123,460,7183.0
19007.0,122,73,1,9,13,26,160,100,5,3,18,34,121,72,1,9,13,26,158,99,4,3,18,34,11172.0
19009.0,188,138,11,11,16,12,267,169,16,21,38,23,184,134,11,11,16,12,266,167,17,21,37,24,2801.0
19011.0,394,283,22,19,34,36,563,389,20,38,44,72,394,280,23,19,35,37,564,386,24,36,46,72,10203.0
19013.0,3209,2650,110,132,159,144,8137,5405,340,394,714,1255,3234,2670,111,132,161,146,8200,5376,348,412,732,1303,41840.0
19015.0,427,297,21,22,34,53,650,430,30,37,71,81,427,298,20,22,36,51,652,434,30,36,70,81,10297.0
19017.0,788,579,22,34,63,89,1090,640,45,94,144,166,799,588,17,36,67,90,1105,646,45,91,149,173,9153.0
19019.0,542,370,12,26,48,86,833,459,37,42,82,212,551,374,14,26,50,87,848,464,37,42,87,217,7771.0
19021.0,144,122,5,7,3,7,237,198,13,5,13,8,144,122,5,7,3,7,237,198,13,5,13,8,6600.0
19023.0,337,265,13,11,21,22,552,391,27,26,57,46,338,263,13,14,21,22,557,394,25,25,62,46,6413.0
19025.0,163,149,5,5,3,1,283,247,11,8,14,3,159,144,6,5,3,1,280,244,12,9,12,3,4664.0
19027.0,397,242,14,33,50,57,628,363,25,40,78,121,396,242,15,30,53,55,627,364,25,39,82,116,8007.0
19029.0,395,308,12,15,33,27,517,363,24,28,53,49,399,309,14,15,34,27,518,365,22,29,53,49,5857.0
19031.0,310,167,8,12,46,75,377,193,14,9,54,105,314,167,9,13,48,75,381,194,13,12,55,105,7326.0
19033.0,1353,920,58,102,139,133,2074,1325,92,130,213,312,1354,919,57,105,139,133,2073,1322,91,131,213,314,17545.0
19035.0,203,146,11,14,17,14,260,177,14,11,37,20,203,146,11,14,17,14,260,177,14,11,37,20,5083.0
19037.0,261,211,5,9,22,12,361,272,15,17,30,25,264,214,4,9,21,14,367,276,16,17,31,25,5086.0
19039.0,92,46,2,8,16,19,141,70,2,6,18,44,93,47,2,8,16,19,142,71,2,6,18,44,3619.0
19041.0,409,351,17,12,22,7,701,583,32,28,39,19,406,348,17,11,23,7,690,573,33,28,37,19,6597.0
19043.0,1162,493,38,54,134,438,1850,748,65,76,195,760,1179,487,49,48,144,446,1866,734,63,93,185,785,8358.0
19045.0,1031,714,33,48,91,137,2291,853,59,95,218,1045,1047,725,32,48,93,141,2315,862,50,99,216,1067,12222.0
19047.0,387,255,23,23,47,39,512,300,25,45,51,91,384,252,24,24,45,39,511,299,27,42,55,88,5742.0
19049.0,1392,960,76,85,120,151,2095,1418,105,145,205,222,1376,955,68,83,121,149,2089,1423,104,143,202,217,31671.0
19051.0,55,27,3,4,8,13,73,39,1,3,12,18,54,26,2,5,8,13,73,40,1,3,10,19,3518.0
19053.0,54,30,1,6,6,3,73,44,3,5,7,5,54,30,1,6,5,4,73,43,4,5,7,5,4222.0
19055.0,682,450,16,14,51,151,947,573,27,30,69,248,699,457,23,12,53,154,968,588,23,32,74,251,7570.0
19057.0,625,364,30,28,64,135,798,370,27,44,103,250,628,357,30,31,65,141,802,366,30,41,101,260,15666.0
19059.0,625,480,23,38,50,32,974,702,36,71,93,67,619,472,26,36,51,32,959,685,39,72,92,66,11020.0
19061.0,3260,1762,102,172,351,862,4163,1693,152,202,514,1591,3281,1769,106,169,353,873,4197,1683,154,214,501,1634,31171.0
19063.0,144,98,9,7,15,15,225,156,8,16,19,26,134,93,6,8,13,14,225,156,9,14,20,26,4195.0
19065.0,414,247,13,27,41,85,603,352,26,23,85,116,427,256,17,24,43,86,622,361,29,26,84,121,8409.0
19067.0,635,466,16,34,55,59,841,520,19,50,82,164,639,466,19,32,57,60,843,520,19,48,83,167,6783.0
19069.0,130,110,3,1,7,7,206,164,7,5,11,13,129,108,3,0,9,7,207,165,7,5,11,13,4250.0
19071.0,236,172,4,14,22,22,350,234,7,13,28,63,238,173,5,14,21,23,352,236,7,13,26,65,3646.0
19073.0,204,166,8,7,14,8,279,214,7,18,23,16,202,165,8,6,14,8,273,209,7,20,20,16,4027.0
19075.0,228,161,13,10,26,18,331,155,15,37,47,77,230,162,14,10,26,18,331,155,15,36,48,77,5000.0
19077.0,358,216,25,21,48,45,507,291,21,27,71,94,353,213,23,23,48,43,508,290,23,29,68,95,5807.0
19079.0,383,247,13,35,37,50,501,310,15,24,47,104,381,245,12,34,39,50,500,310,13,26,48,102,6666.0
19081.0,224,182,12,14,12,4,353,282,19,18,24,10,222,180,11,16,11,4,353,282,18,19,23,11,4642.0
19083.0,296,216,9,7,27,37,441,326,8,16,35,55,296,217,8,7,27,37,441,325,9,17,32,57,7233.0
19085.0,608,359,30,39,71,103,867,487,31,49,130,162,612,359,33,39,71,104,872,490,31,49,130,164,6546.0
19087.0,263,163,8,12,22,58,348,216,13,12,29,78,265,165,8,12,21,59,350,218,9,15,30,78,7106.0
19089.0,167,121,3,11,16,16,238,175,6,8,23,26,168,122,3,10,17,16,238,175,5,9,23,26,4069.0
19091.0,254,198,10,9,21,15,545,296,37,53,77,80,260,203,9,10,21,16,550,294,41,53,79,81,4976.0
19093.0,254,184,19,17,21,12,318,180,23,31,43,39,253,187,15,19,19,12,316,178,25,30,44,37,2944.0
19095.0,310,238,11,17,27,16,522,410,20,21,45,24,314,241,12,15,29,16,526,413,19,22,45,25,7154.0
19097.0,680,359,17,40,64,196,1096,440,24,61,110,454,682,356,17,44,64,197,1099,435,24,59,114,460,8348.0
19099.0,457,336,17,30,43,30,641,441,41,43,66,48,456,334,17,29,45,30,636,437,42,40,66,49,13712.0
19101.0,95,64,3,6,6,16,146,99,6,14,8,19,95,64,3,6,6,16,146,99,4,16,8,19,6652.0
19103.0,892,578,39,58,103,113,1402,861,60,107,173,200,897,579,40,58,105,114,1418,872,61,108,177,199,27551.0
19105.0,545,365,11,22,50,92,700,419,25,32,72,146,552,369,11,24,49,94,705,422,24,29,77,147,8300.0
19107.0,88,66,2,7,10,3,129,96,6,4,15,8,88,65,3,7,10,3,129,96,5,5,15,8,4835.0
19109.0,283,211,9,25,24,14,441,313,21,30,38,39,279,209,9,23,24,14,434,307,21,30,37,39,6603.0
19111.0,678,342,20,30,73,212,972,473,27,37,84,350,696,352,21,28,67,227,993,487,27,37,84,357,13618.0
19113.0,3068,2409,120,122,188,229,5414,3972,218,272,436,515,3140,2466,118,132,191,233,5504,4027,225,281,437,533,68498.0
19115.0,353,174,16,21,44,93,758,334,25,29,65,299,357,176,16,23,44,93,765,329,32,31,66,301,5055.0
19117.0,89,49,5,7,9,19,137,79,9,9,12,27,89,49,5,7,9,19,137,79,9,9,12,27,4214.0
19119.0,150,102,14,9,16,9,217,151,8,13,26,19,146,101,11,10,16,8,212,145,9,15,23,20,4641.0
19121.0,217,144,10,7,23,33,280,182,9,18,23,48,216,143,10,7,21,35,280,182,10,17,23,48,6352.0
19123.0,197,137,11,11,17,21,334,199,12,23,44,56,197,138,10,11,17,21,336,200,11,24,42,59,8248.0
19125.0,456,260,21,31,55,89,571,314,25,36,71,125,455,259,22,30,55,89,569,311,26,36,72,124,12745.0
19127.0,335,246,18,21,32,18,942,629,44,84,127,58,332,244,17,21,33,17,934,622,45,81,127,59,13241.0
19129.0,564,382,18,37,60,65,1032,488,48,57,129,306,567,384,20,36,60,65,1044,476,41,66,117,340,6051.0
19131.0,234,128,3,13,18,72,310,158,15,15,20,102,234,128,3,12,19,72,311,160,15,12,22,102,4750.0
19133.0,299,225,10,14,25,25,533,411,14,19,43,46,296,222,7,17,25,25,535,410,15,19,44,47,4299.0
19135.0,136,100,4,6,9,12,171,126,5,5,12,18,134,98,4,6,9,12,169,124,5,4,13,18,3763.0
19137.0,463,400,9,17,14,20,844,641,24,34,68,73,464,400,9,18,15,19,849,643,23,37,69,73,4743.0
19139.0,756,458,24,40,86,145,2009,904,78,98,255,670,770,467,23,43,85,149,2055,901,73,97,240,740,14124.0
19141.0,66,57,1,3,4,1,108,95,1,5,3,4,64,55,1,2,5,1,108,96,0,5,3,4,6056.0
19143.0,26,25,1,0,0,0,42,38,3,1,0,0,24,23,1,0,0,0,39,36,2,1,0,0,2660.0
19145.0,395,358,8,14,9,6,565,489,19,26,15,16,401,363,7,15,10,6,574,491,26,22,18,17,6185.0
19147.0,163,135,5,8,11,4,239,196,10,8,17,8,160,132,6,8,10,4,235,192,10,8,17,8,4110.0
19149.0,547,372,27,40,70,38,761,536,25,48,88,62,540,368,27,41,67,37,756,533,21,49,91,60,9468.0
19151.0,168,144,5,5,11,3,286,226,8,14,24,14,167,143,5,5,11,3,285,226,8,13,24,14,3633.0
19153.0,4832,3466,245,316,457,345,8890,5767,420,519,843,1334,4665,3339,243,302,443,335,8758,5663,407,522,834,1326,150924.0
19155.0,4068,2564,151,225,408,720,7142,4657,340,443,672,1030,4125,2594,157,230,407,737,7186,4668,355,441,685,1037,30525.0
19157.0,303,202,14,27,37,22,418,272,20,41,52,32,303,201,15,26,38,22,418,274,20,37,54,32,7533.0
19159.0,45,31,4,3,4,3,78,54,5,6,9,4,47,33,4,3,4,3,81,57,4,7,9,4,1886.0
19161.0,196,151,5,3,15,20,318,253,11,11,12,28,198,153,5,4,14,20,314,249,11,11,13,27,5071.0
19163.0,3559,1824,151,217,430,935,5116,2379,235,314,644,1541,3563,1797,161,204,448,951,5116,2374,232,317,640,1550,54828.0
19165.0,316,232,11,18,37,18,414,293,11,22,54,34,318,233,11,18,38,18,416,293,12,22,55,34,5144.0
19167.0,388,320,16,17,17,18,579,455,24,28,41,30,380,314,16,16,17,17,572,448,25,30,38,30,11084.0
19169.0,240,160,9,17,25,27,349,217,12,24,42,52,236,159,9,16,25,25,348,216,13,23,44,50,5093.0
19171.0,335,250,12,17,30,23,492,333,31,33,51,40,331,246,13,19,29,21,489,331,31,32,53,38,6687.0
19173.0,45,36,2,1,2,2,85,63,4,3,9,4,45,36,2,1,2,2,86,65,2,4,9,4,3281.0
19175.0,136,100,7,5,13,10,238,165,15,15,24,18,132,96,8,5,12,10,239,166,15,15,24,18,5073.0
19177.0,525,141,6,15,32,330,594,124,3,12,31,423,526,142,5,13,34,331,594,123,4,12,29,424,3391.0
19179.0,816,559,18,33,52,152,2388,1448,62,92,203,565,817,560,17,34,50,154,2407,1454,60,89,211,575,14549.0
19181.0,306,202,20,24,36,24,476,306,23,47,56,44,301,198,20,24,36,23,475,305,22,48,56,44,18203.0
19183.0,360,286,16,16,26,16,505,399,17,21,37,31,362,288,13,18,27,16,514,408,15,23,36,32,8349.0
19185.0,47,26,3,3,3,11,72,47,4,4,5,11,47,26,3,3,3,11,71,46,4,4,5,11,3269.0
19187.0,731,459,12,18,33,204,1153,736,28,53,67,263,732,460,12,16,36,203,1146,731,29,49,70,261,14355.0
19189.0,148,79,8,15,24,21,233,127,14,20,33,38,148,79,9,14,26,19,234,130,11,21,33,38,4444.0
19191.0,1127,515,39,96,193,284,1298,473,47,86,249,443,1140,508,51,89,198,294,1306,468,48,79,259,452,7848.0
19193.0,3483,2280,164,251,406,380,4940,2851,226,317,539,1005,3357,2199,162,244,396,354,4867,2831,215,313,522,984,32184.0
19195.0,92,78,3,1,4,6,164,136,2,8,7,11,92,78,3,1,4,6,163,135,2,7,8,11,3246.0
19197.0,255,200,13,13,15,14,455,340,18,24,44,29,256,202,12,13,16,13,455,341,18,23,44,29,5709.0
20001.0,165,128,3,9,6,15,332,212,15,17,28,53,169,130,5,7,8,15,337,215,12,20,29,54,5069.0
20003.0,42,27,1,3,6,5,76,52,0,6,9,9,44,29,1,2,7,5,76,52,0,5,10,9,3056.0
20005.0,222,153,7,18,20,23,286,194,10,21,24,36,227,156,9,18,20,23,293,192,13,24,24,39,5893.0
20007.0,138,106,6,2,15,9,207,143,10,13,23,17,139,107,6,2,15,9,206,142,11,11,24,17,2510.0
20009.0,631,563,11,20,23,5,1366,1155,39,68,69,24,653,583,13,19,23,6,1393,1174,42,68,73,25,10824.0
20011.0,127,70,9,13,14,21,168,97,7,12,20,32,138,81,9,11,16,21,169,98,7,12,19,33,5927.0
20013.0,76,47,4,7,9,8,119,79,3,4,13,17,78,49,2,8,10,8,122,79,6,4,12,18,4021.0
20015.0,822,589,35,50,87,60,1185,824,46,60,112,142,841,600,39,42,94,65,1205,835,50,54,117,148,22774.0
20017.0,151,101,3,11,13,22,243,114,13,18,44,51,155,105,3,10,13,23,246,113,13,19,46,52,1490.0
20019.0,92,53,9,4,8,17,123,67,8,7,15,25,92,53,9,4,8,17,125,67,9,8,15,25,2114.0
20021.0,278,168,15,13,26,50,365,203,17,21,43,73,278,168,15,13,26,50,366,204,17,21,43,73,8573.0
20023.0,84,65,6,2,7,3,124,89,3,8,17,6,82,64,6,3,5,3,119,86,3,6,18,5,1471.0
20025.0,94,78,3,5,4,4,137,110,3,10,7,7,91,75,3,5,4,4,134,107,5,9,6,7,998.0
20027.0,151,115,8,11,11,6,222,162,7,15,28,10,151,112,10,12,11,6,225,165,7,15,28,10,3382.0
20029.0,271,230,8,9,9,11,399,318,30,11,20,14,277,236,6,10,10,11,404,323,28,12,20,15,4151.0
20031.0,145,91,7,6,17,23,193,114,6,7,24,41,149,94,6,8,14,26,196,113,10,5,26,41,3812.0
20033.0,48,34,3,6,1,3,67,46,5,1,11,3,45,31,4,5,1,3,67,46,5,0,12,3,994.0
20035.0,457,342,14,29,32,39,798,508,39,57,83,108,459,342,14,30,31,40,810,512,40,62,81,112,13479.0
20037.0,212,164,8,7,20,11,309,232,15,13,23,24,213,165,7,7,21,11,310,231,17,12,22,26,14695.0
20039.0,53,40,2,3,2,5,92,68,3,4,10,6,48,37,1,4,1,5,80,57,4,5,7,6,1674.0
20041.0,355,289,11,11,21,20,922,627,49,72,117,49,348,282,10,12,21,20,897,616,44,75,107,47,7866.0
20043.0,163,78,9,14,20,41,617,204,23,38,82,265,164,78,10,13,21,41,623,193,29,34,92,270,3061.0
20045.0,1252,827,71,84,153,117,1796,1155,121,118,225,176,1303,857,77,88,159,121,1864,1191,126,127,232,187,31343.0
20047.0,317,292,8,6,9,1,821,739,20,27,26,7,322,297,8,6,9,1,828,745,19,28,27,7,1622.0
20049.0,111,90,4,6,4,6,140,101,8,6,15,9,112,91,3,7,4,6,142,102,8,6,15,10,1741.0
20051.0,398,345,15,12,13,12,835,678,30,39,59,25,385,336,15,10,11,12,830,678,28,48,49,23,9266.0
20053.0,151,122,4,8,11,6,193,148,5,11,18,9,153,123,5,7,12,6,197,151,6,11,17,10,2795.0
20055.0,411,331,15,14,24,18,1077,814,34,31,65,121,379,302,12,13,24,19,1061,790,28,38,67,126,9645.0
20057.0,395,308,24,21,33,8,970,750,61,58,77,23,391,305,23,21,33,8,966,740,55,66,82,22,8982.0
20059.0,310,208,13,20,27,42,427,269,18,27,40,70,318,211,12,19,30,45,434,274,15,26,45,71,9298.0
20061.0,332,165,31,28,53,54,453,245,27,41,66,73,332,165,30,27,55,54,454,245,29,39,68,72,8444.0
20063.0,36,26,4,0,1,4,45,30,1,6,2,5,34,25,3,0,1,4,42,27,1,7,1,5,1373.0
20065.0,58,31,4,7,9,7,68,33,4,8,9,14,57,31,3,7,9,7,66,32,5,7,8,14,1362.0
20067.0,25,24,1,0,0,0,49,42,2,2,0,3,23,22,1,0,0,0,50,42,3,2,0,3,2377.0
20069.0,78,58,3,2,10,5,129,89,5,10,17,8,77,57,3,2,10,5,127,85,6,10,18,8,1994.0
20071.0,14,12,0,0,2,0,25,23,0,0,1,1,12,10,0,1,1,0,24,22,0,0,1,1,644.0
20073.0,198,139,4,7,19,26,278,191,16,10,18,39,202,143,1,10,18,27,286,199,13,12,17,41,3867.0
20075.0,245,196,14,19,14,0,307,235,17,25,27,1,246,198,18,16,12,0,307,237,17,25,25,1,1011.0
20077.0,91,73,3,6,5,4,135,108,4,10,4,9,91,73,2,7,5,4,135,108,4,10,4,9,2958.0
20079.0,845,520,44,39,100,138,1383,831,34,58,132,321,876,534,33,56,93,156,1416,843,37,54,128,347,11760.0
20081.0,17,11,0,2,2,2,73,65,1,2,2,3,18,12,0,2,2,2,70,62,2,1,1,4,1305.0
20083.0,61,50,2,2,3,4,122,98,1,9,6,8,61,50,2,2,3,4,121,97,4,7,5,8,895.0
20085.0,91,53,9,6,12,11,106,60,6,8,16,16,91,53,9,5,13,11,112,66,5,9,15,17,4684.0
20087.0,308,185,18,20,37,48,432,275,13,33,37,74,324,195,18,22,38,51,451,292,10,35,38,76,7548.0
20089.0,107,79,2,4,10,9,167,118,10,6,15,14,100,72,2,5,9,9,165,117,11,5,14,14,1860.0
20091.0,9379,6080,490,601,1038,1167,13269,8604,753,906,1397,1606,9511,6162,508,608,1046,1184,13440,8676,763,917,1447,1634,177434.0
20093.0,145,131,1,5,4,3,295,261,8,8,8,9,149,136,1,4,4,3,289,259,5,7,7,10,1316.0
20095.0,164,140,4,4,10,6,243,206,3,6,14,14,170,146,4,3,11,6,246,208,4,6,14,14,3410.0
20097.0,83,69,1,3,8,0,105,78,8,4,11,1,84,70,1,3,8,0,105,78,8,3,12,1,1106.0
20099.0,262,196,7,12,23,23,436,264,18,23,52,77,267,199,8,12,23,24,437,265,17,23,51,79,9011.0
20101.0,22,17,0,3,1,1,35,28,0,4,1,2,22,17,0,3,1,1,35,28,0,4,2,1,970.0
20103.0,1069,623,66,73,142,163,1376,797,72,108,174,223,1084,633,63,75,143,168,1403,804,74,113,182,228,23719.0
20105.0,131,110,2,6,8,5,197,112,10,8,32,35,129,108,2,6,8,5,196,111,10,8,31,36,1682.0
20107.0,123,79,6,9,12,15,152,91,8,12,15,23,123,79,5,10,12,15,152,90,7,14,14,24,6297.0
20109.0,19,10,0,1,2,6,26,13,1,2,2,8,18,9,0,2,3,4,24,11,2,1,2,8,1296.0
20111.0,363,228,10,16,42,64,616,397,18,39,45,114,384,240,16,18,37,70,641,415,19,42,47,115,10508.0
20113.0,345,284,11,22,17,11,554,447,25,26,36,20,354,292,12,22,16,12,564,454,24,29,37,20,10111.0
20115.0,249,187,10,10,23,17,389,238,25,25,55,43,255,185,16,11,23,18,398,242,17,32,54,50,5404.0
20117.0,218,157,12,10,16,15,309,204,13,23,26,33,219,158,11,11,16,15,309,202,14,23,26,34,4406.0
20119.0,84,78,3,1,1,1,137,125,5,4,1,2,82,76,3,1,1,1,133,121,5,4,1,2,1800.0
20121.0,382,261,20,18,34,45,472,302,31,27,42,66,386,265,20,18,33,46,480,306,32,29,43,66,12534.0
20123.0,140,119,5,5,7,2,198,163,8,5,15,5,140,118,7,4,7,2,192,159,8,5,13,5,2947.0
20125.0,398,294,18,21,31,32,636,442,27,29,64,71,415,309,14,26,31,33,649,452,27,29,65,73,14251.0
20127.0,199,157,7,7,16,11,432,280,22,19,49,59,207,162,8,7,17,12,437,281,17,24,50,62,2955.0
20129.0,19,16,0,0,0,3,30,26,0,0,0,4,18,15,0,0,0,3,28,24,0,0,0,4,1286.0
20131.0,132,102,5,6,15,4,171,124,11,4,21,11,134,104,5,6,15,4,173,126,11,4,20,12,4160.0
20133.0,158,113,6,8,10,20,247,166,14,12,10,42,159,113,5,10,10,20,253,168,17,13,10,42,6856.0
20135.0,43,31,1,2,5,4,120,93,7,6,5,9,43,31,2,1,5,4,124,97,5,8,5,9,1760.0
20137.0,103,88,2,2,4,5,195,167,4,6,8,8,93,78,2,2,4,5,187,158,7,7,6,7,2475.0
20139.0,169,102,8,13,18,28,233,141,10,19,26,35,176,106,10,11,19,29,241,148,9,19,27,36,6502.0
20141.0,288,232,11,11,21,10,437,329,15,14,41,32,282,227,14,9,20,9,424,319,16,17,39,28,2198.0
20143.0,184,116,11,22,23,8,237,116,16,31,41,29,184,115,12,21,24,8,236,114,17,30,42,29,2628.0
20145.0,114,93,7,2,9,3,447,403,8,13,15,7,114,92,7,3,9,3,455,409,9,13,16,7,2739.0
20147.0,77,54,1,4,12,6,149,94,14,16,10,15,75,53,2,4,11,5,147,100,13,13,6,15,2631.0
20149.0,643,467,22,44,61,48,996,701,44,58,106,84,656,477,25,42,61,50,1008,706,48,57,110,84,8784.0
20151.0,195,125,15,14,25,16,254,163,12,13,36,30,201,131,13,16,25,16,262,168,14,14,36,30,3519.0
20153.0,97,67,2,8,6,14,120,74,4,7,17,18,93,63,2,8,6,14,115,73,4,7,13,18,1460.0
20155.0,2603,2439,53,50,43,13,4970,4532,110,132,147,37,2685,2513,50,60,44,13,5083,4629,109,137,157,39,22736.0
20157.0,105,87,1,6,3,7,135,113,3,3,6,8,106,88,1,6,3,7,137,116,2,3,6,8,2565.0
20159.0,337,265,16,15,26,8,794,630,36,37,63,19,345,270,18,16,26,8,811,638,33,47,63,20,4281.0
20161.0,1306,839,60,79,132,196,1962,1231,86,139,216,288,1306,837,57,84,132,196,1963,1230,86,141,214,290,15666.0
20163.0,55,31,8,4,6,6,81,45,3,11,11,10,55,33,6,4,6,6,76,43,5,9,9,9,2718.0
20165.0,119,96,3,4,8,6,258,196,14,15,14,15,120,97,3,4,8,6,258,195,13,17,14,15,1803.0
20167.0,187,139,9,8,13,15,260,182,12,11,23,26,187,139,9,8,13,15,260,183,12,10,23,26,3644.0
20169.0,797,659,48,36,36,14,1680,1312,79,113,96,69,816,674,51,34,39,14,1687,1315,78,110,103,70,19389.0
20171.0,103,58,3,10,10,21,177,96,5,7,20,48,105,60,2,10,11,21,179,95,8,7,19,49,2019.0
20173.0,7194,6231,224,243,256,229,15364,12430,659,701,882,676,7483,6472,232,257,272,239,15816,12748,684,742,926,700,174020.0
20175.0,849,778,25,11,16,17,1200,1060,33,34,43,26,845,775,24,11,16,17,1187,1048,32,35,42,26,5865.0
20177.0,3584,2677,139,209,265,291,6503,3886,313,386,736,1178,3756,2821,142,214,276,300,6640,3940,321,408,750,1217,58807.0
20179.0,29,21,2,0,4,2,44,33,1,3,2,5,28,20,2,1,3,2,37,27,1,2,4,3,1242.0
20181.0,197,191,3,0,0,3,258,247,5,1,1,4,53,48,2,0,1,2,249,239,4,1,2,3,2605.0
20183.0,67,51,4,4,4,4,123,93,3,11,7,9,64,49,3,5,3,4,119,92,2,10,6,9,2176.0
